Grid Size,30
NULL,NodeType,GridX,GridY,Length,Width,Height,PosX,PosY,PosZ
0,1,1,7,4.6324,4.6682,0,-62.9286,-35.373,0
0,1,1,6,4.6324,4.6682,0,-62.9286,-40.0054,0
0,1,1,5,4.6323,4.6682,0,-62.9286,-44.6377,0
0,1,2,5,4.6323,4.6683,0,-58.2604,-44.6377,0
0,1,3,5,4.6323,4.6682,0,-53.5921,-44.6377,0
0,1,3,6,4.6324,4.6682,0,-53.5921,-40.0054,0
0,1,3,7,4.6324,4.6682,0,-53.5921,-35.373,0
0,1,2,7,4.6324,4.6683,0,-58.2604,-35.373,0
0,0,3,6,4.6324,4.6682,0,-53.5921,-40.0054,0
0,1,2,7,4.6324,4.6683,0,-58.2604,-35.373,0
0,1,2,6,4.6324,4.6683,0,-58.2604,-40.0054,0
0,1,2,5,4.6323,4.6683,0,-58.2604,-44.6377,0
0,1,3,5,4.6323,4.6682,0,-53.5921,-44.6377,0
0,1,4,5,4.6323,4.6683,0,-48.9239,-44.6377,0
0,1,4,6,4.6324,4.6683,0,-48.9239,-40.0054,0
0,1,4,7,4.6324,4.6683,0,-48.9239,-35.373,0
0,1,3,7,4.6324,4.6682,0,-53.5921,-35.373,0
0,0,4,6,4.6324,4.6683,0,-48.9239,-40.0054,0
0,1,3,7,4.6324,4.6682,0,-53.5921,-35.373,0
0,1,3,6,4.6324,4.6682,0,-53.5921,-40.0054,0
0,1,3,5,4.6323,4.6682,0,-53.5921,-44.6377,0
0,1,4,5,4.6323,4.6683,0,-48.9239,-44.6377,0
0,1,5,5,4.6323,4.6682,0,-44.2556,-44.6377,0
0,1,5,6,4.6324,4.6682,0,-44.2556,-40.0054,0
0,1,5,7,4.6324,4.6682,0,-44.2556,-35.373,0
0,1,4,7,4.6324,4.6683,0,-48.9239,-35.373,0
0,0,5,6,4.6324,4.6682,0,-44.2556,-40.0054,0
0,1,4,7,4.6324,4.6683,0,-48.9239,-35.373,0
0,1,4,6,4.6324,4.6683,0,-48.9239,-40.0054,0
0,1,4,5,4.6323,4.6683,0,-48.9239,-44.6377,0
0,1,5,5,4.6323,4.6682,0,-44.2556,-44.6377,0
0,1,6,5,4.6323,4.6682,0,-39.5874,-44.6377,0
0,1,6,6,4.6324,4.6682,0,-39.5874,-40.0054,0
0,1,6,7,4.6324,4.6682,0,-39.5874,-35.373,0
0,1,5,7,4.6324,4.6682,0,-44.2556,-35.373,0
0,0,6,6,4.6324,4.6682,0,-39.5874,-40.0054,0
0,1,5,7,4.6324,4.6682,0,-44.2556,-35.373,0
0,1,5,6,4.6324,4.6682,0,-44.2556,-40.0054,0
0,1,5,5,4.6323,4.6682,0,-44.2556,-44.6377,0
0,1,6,5,4.6323,4.6682,0,-39.5874,-44.6377,0
0,1,7,5,4.6323,4.6683,0,-34.9192,-44.6377,0
0,1,7,6,4.6324,4.6683,0,-34.9192,-40.0054,0
0,1,7,7,4.6324,4.6683,0,-34.9192,-35.373,0
0,1,6,7,4.6324,4.6682,0,-39.5874,-35.373,0
0,0,7,6,4.6324,4.6683,0,-34.9192,-40.0054,0
0,1,6,7,4.6324,4.6682,0,-39.5874,-35.373,0
0,1,6,6,4.6324,4.6682,0,-39.5874,-40.0054,0
0,1,6,5,4.6323,4.6682,0,-39.5874,-44.6377,0
0,1,7,5,4.6323,4.6683,0,-34.9192,-44.6377,0
0,1,8,5,4.6323,4.6682,0,-30.2509,-44.6377,0
0,1,8,6,4.6324,4.6682,0,-30.2509,-40.0054,0
0,1,8,7,4.6324,4.6682,0,-30.2509,-35.373,0
0,1,7,7,4.6324,4.6683,0,-34.9192,-35.373,0
0,0,8,6,4.6324,4.6682,0,-30.2509,-40.0054,0
0,1,7,7,4.6324,4.6683,0,-34.9192,-35.373,0
0,1,7,6,4.6324,4.6683,0,-34.9192,-40.0054,0
0,1,7,5,4.6323,4.6683,0,-34.9192,-44.6377,0
0,1,8,5,4.6323,4.6682,0,-30.2509,-44.6377,0
0,1,9,5,4.6323,4.6683,0,-25.5826,-44.6377,0
0,1,9,6,4.6324,4.6683,0,-25.5826,-40.0054,0
0,1,9,7,4.6324,4.6683,0,-25.5826,-35.373,0
0,1,8,7,4.6324,4.6682,0,-30.2509,-35.373,0
0,0,9,6,4.6324,4.6683,0,-25.5826,-40.0054,0
0,1,8,7,4.6324,4.6682,0,-30.2509,-35.373,0
0,1,8,6,4.6324,4.6682,0,-30.2509,-40.0054,0
0,1,8,5,4.6323,4.6682,0,-30.2509,-44.6377,0
0,1,9,5,4.6323,4.6683,0,-25.5826,-44.6377,0
0,1,10,5,4.6323,4.6682,0,-20.9144,-44.6377,0
0,1,10,6,4.6324,4.6682,0,-20.9144,-40.0054,0
0,1,10,7,4.6324,4.6682,0,-20.9144,-35.373,0
0,1,9,7,4.6324,4.6683,0,-25.5826,-35.373,0
0,0,10,6,4.6324,4.6682,0,-20.9144,-40.0054,0
0,1,9,7,4.6324,4.6683,0,-25.5826,-35.373,0
0,1,9,6,4.6324,4.6683,0,-25.5826,-40.0054,0
0,1,9,5,4.6323,4.6683,0,-25.5826,-44.6377,0
0,1,10,5,4.6323,4.6682,0,-20.9144,-44.6377,0
0,1,11,5,4.6323,4.6683,0,-16.2461,-44.6377,0
0,1,11,6,4.6324,4.6683,0,-16.2461,-40.0054,0
0,1,11,7,4.6324,4.6683,0,-16.2461,-35.373,0
0,1,10,7,4.6324,4.6682,0,-20.9144,-35.373,0
0,0,11,6,4.6324,4.6683,0,-16.2461,-40.0054,0
0,1,10,7,4.6324,4.6682,0,-20.9144,-35.373,0
0,1,10,6,4.6324,4.6682,0,-20.9144,-40.0054,0
0,1,10,5,4.6323,4.6682,0,-20.9144,-44.6377,0
0,1,11,5,4.6323,4.6683,0,-16.2461,-44.6377,0
0,1,12,5,4.6323,4.66821,0,-11.5779,-44.6377,0
0,1,12,6,4.6324,4.66821,0,-11.5779,-40.0054,0
0,1,12,7,4.6324,4.66821,0,-11.5779,-35.373,0
0,1,11,7,4.6324,4.6683,0,-16.2461,-35.373,0
0,0,12,6,4.6324,4.66821,0,-11.5779,-40.0054,0
0,1,11,7,4.6324,4.6683,0,-16.2461,-35.373,0
0,1,11,6,4.6324,4.6683,0,-16.2461,-40.0054,0
0,1,11,5,4.6323,4.6683,0,-16.2461,-44.6377,0
0,1,12,5,4.6323,4.66821,0,-11.5779,-44.6377,0
0,1,13,5,4.6323,4.66824,0,-6.90967,-44.6377,0
0,1,13,6,4.6324,4.66824,0,-6.90967,-40.0054,0
0,1,13,7,4.6324,4.66824,0,-6.90967,-35.373,0
0,1,12,7,4.6324,4.66821,0,-11.5779,-35.373,0
0,0,13,6,4.6324,4.66824,0,-6.90967,-40.0054,0
0,1,12,7,4.6324,4.66821,0,-11.5779,-35.373,0
0,1,12,6,4.6324,4.66821,0,-11.5779,-40.0054,0
0,1,12,5,4.6323,4.66821,0,-11.5779,-44.6377,0
0,1,13,5,4.6323,4.66824,0,-6.90967,-44.6377,0
0,1,14,5,4.6323,4.66824,0,-2.24143,-44.6377,0
0,1,14,6,4.6324,4.66824,0,-2.24143,-40.0054,0
0,1,14,7,4.6324,4.66824,0,-2.24143,-35.373,0
0,1,13,7,4.6324,4.66824,0,-6.90967,-35.373,0
0,0,14,6,4.6324,4.66824,0,-2.24143,-40.0054,0
0,1,13,7,4.6324,4.66824,0,-6.90967,-35.373,0
0,1,13,6,4.6324,4.66824,0,-6.90967,-40.0054,0
0,1,13,5,4.6323,4.66824,0,-6.90967,-44.6377,0
0,1,14,5,4.6323,4.66824,0,-2.24143,-44.6377,0
0,1,15,5,4.6323,4.66825,0,2.42682,-44.6377,0
0,1,15,6,4.6324,4.66825,0,2.42682,-40.0054,0
0,1,15,7,4.6324,4.66825,0,2.42682,-35.373,0
0,1,14,7,4.6324,4.66824,0,-2.24143,-35.373,0
0,0,15,6,4.6324,4.66825,0,2.42682,-40.0054,0
0,1,14,7,4.6324,4.66824,0,-2.24143,-35.373,0
0,1,14,6,4.6324,4.66824,0,-2.24143,-40.0054,0
0,1,14,5,4.6323,4.66824,0,-2.24143,-44.6377,0
0,1,15,5,4.6323,4.66825,0,2.42682,-44.6377,0
0,1,16,5,4.6323,4.66824,0,7.09506,-44.6377,0
0,1,16,6,4.6324,4.66824,0,7.09506,-40.0054,0
0,1,16,7,4.6324,4.66824,0,7.09506,-35.373,0
0,1,15,7,4.6324,4.66825,0,2.42682,-35.373,0
0,0,16,6,4.6324,4.66824,0,7.09506,-40.0054,0
0,1,15,7,4.6324,4.66825,0,2.42682,-35.373,0
0,1,15,6,4.6324,4.66825,0,2.42682,-40.0054,0
0,1,15,5,4.6323,4.66825,0,2.42682,-44.6377,0
0,1,16,5,4.6323,4.66824,0,7.09506,-44.6377,0
0,1,17,5,4.6323,4.66822,0,11.7633,-44.6377,0
0,1,17,6,4.6324,4.66822,0,11.7633,-40.0054,0
0,1,17,7,4.6324,4.66822,0,11.7633,-35.373,0
0,1,16,7,4.6324,4.66824,0,7.09506,-35.373,0
0,0,17,6,4.6324,4.66822,0,11.7633,-40.0054,0
0,1,16,7,4.6324,4.66824,0,7.09506,-35.373,0
0,1,16,6,4.6324,4.66824,0,7.09506,-40.0054,0
0,1,16,5,4.6323,4.66824,0,7.09506,-44.6377,0
0,1,17,5,4.6323,4.66822,0,11.7633,-44.6377,0
0,1,18,5,4.6323,4.6683,0,16.4315,-44.6377,0
0,1,18,6,4.6324,4.6683,0,16.4315,-40.0054,0
0,1,18,7,4.6324,4.6683,0,16.4315,-35.373,0
0,1,17,7,4.6324,4.66822,0,11.7633,-35.373,0
0,0,18,6,4.6324,4.6683,0,16.4315,-40.0054,0
0,1,17,7,4.6324,4.66822,0,11.7633,-35.373,0
0,1,17,6,4.6324,4.66822,0,11.7633,-40.0054,0
0,1,17,5,4.6323,4.66822,0,11.7633,-44.6377,0
0,1,18,5,4.6323,4.6683,0,16.4315,-44.6377,0
0,1,19,5,4.6323,4.6682,0,21.0998,-44.6377,0
0,1,19,6,4.6324,4.6682,0,21.0998,-40.0054,0
0,1,19,7,4.6324,4.6682,0,21.0998,-35.373,0
0,1,18,7,4.6324,4.6683,0,16.4315,-35.373,0
0,0,19,6,4.6324,4.6682,0,21.0998,-40.0054,0
0,1,18,7,4.6324,4.6683,0,16.4315,-35.373,0
0,1,18,6,4.6324,4.6683,0,16.4315,-40.0054,0
0,1,18,5,4.6323,4.6683,0,16.4315,-44.6377,0
0,1,19,5,4.6323,4.6682,0,21.0998,-44.6377,0
0,1,20,5,4.6323,4.6683,0,25.7681,-44.6377,0
0,1,20,6,4.6324,4.6683,0,25.7681,-40.0054,0
0,1,20,7,4.6324,4.6683,0,25.7681,-35.373,0
0,1,19,7,4.6324,4.6682,0,21.0998,-35.373,0
0,0,20,6,4.6324,4.6683,0,25.7681,-40.0054,0
0,1,19,7,4.6324,4.6682,0,21.0998,-35.373,0
0,1,19,6,4.6324,4.6682,0,21.0998,-40.0054,0
0,1,19,5,4.6323,4.6682,0,21.0998,-44.6377,0
0,1,20,5,4.6323,4.6683,0,25.7681,-44.6377,0
0,1,21,5,4.6323,4.6682,0,30.4363,-44.6377,0
0,1,21,6,4.6324,4.6682,0,30.4363,-40.0054,0
0,1,21,7,4.6324,4.6682,0,30.4363,-35.373,0
0,1,20,7,4.6324,4.6683,0,25.7681,-35.373,0
0,0,21,6,4.6324,4.6682,0,30.4363,-40.0054,0
0,1,20,7,4.6324,4.6683,0,25.7681,-35.373,0
0,1,20,6,4.6324,4.6683,0,25.7681,-40.0054,0
0,1,20,5,4.6323,4.6683,0,25.7681,-44.6377,0
0,1,21,5,4.6323,4.6682,0,30.4363,-44.6377,0
0,1,22,5,4.6323,4.6682,0,35.1045,-44.6377,0
0,1,22,6,4.6324,4.6682,0,35.1045,-40.0054,0
0,1,22,7,4.6324,4.6682,0,35.1045,-35.373,0
0,1,21,7,4.6324,4.6682,0,30.4363,-35.373,0
0,0,22,6,4.6324,4.6682,0,35.1045,-40.0054,0
0,1,21,7,4.6324,4.6682,0,30.4363,-35.373,0
0,1,21,6,4.6324,4.6682,0,30.4363,-40.0054,0
0,1,21,5,4.6323,4.6682,0,30.4363,-44.6377,0
0,1,22,5,4.6323,4.6682,0,35.1045,-44.6377,0
0,1,23,5,4.6323,4.6683,0,39.7728,-44.6377,0
0,1,23,6,4.6324,4.6683,0,39.7728,-40.0054,0
0,1,23,7,4.6324,4.6683,0,39.7728,-35.373,0
0,1,22,7,4.6324,4.6682,0,35.1045,-35.373,0
0,0,23,6,4.6324,4.6683,0,39.7728,-40.0054,0
0,1,22,7,4.6324,4.6682,0,35.1045,-35.373,0
0,1,22,6,4.6324,4.6682,0,35.1045,-40.0054,0
0,1,22,5,4.6323,4.6682,0,35.1045,-44.6377,0
0,1,23,5,4.6323,4.6683,0,39.7728,-44.6377,0
0,1,24,5,4.6323,4.6682,0,44.441,-44.6377,0
0,1,24,6,4.6324,4.6682,0,44.441,-40.0054,0
0,1,24,7,4.6324,4.6682,0,44.441,-35.373,0
0,1,23,7,4.6324,4.6683,0,39.7728,-35.373,0
0,0,24,6,4.6324,4.6682,0,44.441,-40.0054,0
0,1,23,7,4.6324,4.6683,0,39.7728,-35.373,0
0,1,23,6,4.6324,4.6683,0,39.7728,-40.0054,0
0,1,23,5,4.6323,4.6683,0,39.7728,-44.6377,0
0,1,24,5,4.6323,4.6682,0,44.441,-44.6377,0
0,1,25,5,4.6323,4.6683,0,49.1093,-44.6377,0
0,1,25,6,4.6324,4.6683,0,49.1093,-40.0054,0
0,1,25,7,4.6324,4.6683,0,49.1093,-35.373,0
0,1,24,7,4.6324,4.6682,0,44.441,-35.373,0
0,0,25,6,4.6324,4.6683,0,49.1093,-40.0054,0
0,1,24,7,4.6324,4.6682,0,44.441,-35.373,0
0,1,24,6,4.6324,4.6682,0,44.441,-40.0054,0
0,1,24,5,4.6323,4.6682,0,44.441,-44.6377,0
0,1,25,5,4.6323,4.6683,0,49.1093,-44.6377,0
0,1,26,5,4.6323,4.6682,0,53.7775,-44.6377,0
0,1,26,6,4.6324,4.6682,0,53.7775,-40.0054,0
0,1,26,7,4.6324,4.6682,0,53.7775,-35.373,0
0,1,25,7,4.6324,4.6683,0,49.1093,-35.373,0
0,0,26,6,4.6324,4.6682,0,53.7775,-40.0054,0
0,1,25,7,4.6324,4.6683,0,49.1093,-35.373,0
0,1,25,6,4.6324,4.6683,0,49.1093,-40.0054,0
0,1,25,5,4.6323,4.6683,0,49.1093,-44.6377,0
0,1,26,5,4.6323,4.6682,0,53.7775,-44.6377,0
0,1,27,5,4.6323,4.6683,0,58.4457,-44.6377,0
0,1,27,6,4.6324,4.6683,0,58.4457,-40.0054,0
0,1,27,7,4.6324,4.6683,0,58.4457,-35.373,0
0,1,26,7,4.6324,4.6682,0,53.7775,-35.373,0
0,0,27,6,4.6324,4.6683,0,58.4457,-40.0054,0
0,1,26,7,4.6324,4.6682,0,53.7775,-35.373,0
0,1,26,6,4.6324,4.6682,0,53.7775,-40.0054,0
0,1,26,5,4.6323,4.6682,0,53.7775,-44.6377,0
0,1,27,5,4.6323,4.6683,0,58.4457,-44.6377,0
0,1,28,5,4.6323,4.6682,0,63.114,-44.6377,0
0,1,28,6,4.6324,4.6682,0,63.114,-40.0054,0
0,1,28,7,4.6324,4.6682,0,63.114,-35.373,0
0,1,27,7,4.6324,4.6683,0,58.4457,-35.373,0
0,0,28,6,4.6324,4.6682,0,63.114,-40.0054,0
0,1,27,7,4.6324,4.6683,0,58.4457,-35.373,0
0,1,27,6,4.6324,4.6683,0,58.4457,-40.0054,0
0,1,27,5,4.6323,4.6683,0,58.4457,-44.6377,0
0,1,28,5,4.6323,4.6682,0,63.114,-44.6377,0
0,1,29,5,4.6323,4.66821,0,67.7822,-44.6377,0
0,1,29,6,4.6324,4.66821,0,67.7822,-40.0054,0
0,1,29,7,4.6324,4.66821,0,67.7822,-35.373,0
0,1,28,7,4.6324,4.6682,0,63.114,-35.373,0
0,0,29,6,4.6324,4.66821,0,67.7822,-40.0054,0
0,1,28,7,4.6324,4.6682,0,63.114,-35.373,0
0,1,28,6,4.6324,4.6682,0,63.114,-40.0054,0
0,1,28,5,4.6323,4.6682,0,63.114,-44.6377,0
0,1,29,5,4.6323,4.66821,0,67.7822,-44.6377,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,29,7,4.6324,4.66821,0,67.7822,-35.373,0
0,0,0,7,4.6324,4.6683,0,-67.5968,-35.373,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,6,4.6324,4.6683,0,-67.5968,-40.0054,0
0,1,1,6,4.6324,4.6682,0,-62.9286,-40.0054,0
0,1,1,7,4.6324,4.6682,0,-62.9286,-35.373,0
0,1,1,8,4.6323,4.6682,0,-62.9286,-30.7407,0
0,1,0,8,4.6323,4.6683,0,-67.5968,-30.7407,0
0,0,1,7,4.6324,4.6682,0,-62.9286,-35.373,0
0,1,0,8,4.6323,4.6683,0,-67.5968,-30.7407,0
0,1,0,7,4.6324,4.6683,0,-67.5968,-35.373,0
0,1,0,6,4.6324,4.6683,0,-67.5968,-40.0054,0
0,1,1,6,4.6324,4.6682,0,-62.9286,-40.0054,0
0,1,2,6,4.6324,4.6683,0,-58.2604,-40.0054,0
0,1,2,7,4.6324,4.6683,0,-58.2604,-35.373,0
0,1,2,8,4.6323,4.6683,0,-58.2604,-30.7407,0
0,1,1,8,4.6323,4.6682,0,-62.9286,-30.7407,0
0,0,2,7,4.6324,4.6683,0,-58.2604,-35.373,0
0,1,1,8,4.6323,4.6682,0,-62.9286,-30.7407,0
0,1,1,7,4.6324,4.6682,0,-62.9286,-35.373,0
0,1,1,6,4.6324,4.6682,0,-62.9286,-40.0054,0
0,1,2,6,4.6324,4.6683,0,-58.2604,-40.0054,0
0,1,3,6,4.6324,4.6682,0,-53.5921,-40.0054,0
0,1,3,7,4.6324,4.6682,0,-53.5921,-35.373,0
0,1,3,8,4.6323,4.6682,0,-53.5921,-30.7407,0
0,1,2,8,4.6323,4.6683,0,-58.2604,-30.7407,0
0,0,3,7,4.6324,4.6682,0,-53.5921,-35.373,0
0,1,2,8,4.6323,4.6683,0,-58.2604,-30.7407,0
0,1,2,7,4.6324,4.6683,0,-58.2604,-35.373,0
0,1,2,6,4.6324,4.6683,0,-58.2604,-40.0054,0
0,1,3,6,4.6324,4.6682,0,-53.5921,-40.0054,0
0,1,4,6,4.6324,4.6683,0,-48.9239,-40.0054,0
0,1,4,7,4.6324,4.6683,0,-48.9239,-35.373,0
0,1,4,8,4.6323,4.6683,0,-48.9239,-30.7407,0
0,1,3,8,4.6323,4.6682,0,-53.5921,-30.7407,0
0,0,4,7,4.6324,4.6683,0,-48.9239,-35.373,0
0,1,3,8,4.6323,4.6682,0,-53.5921,-30.7407,0
0,1,3,7,4.6324,4.6682,0,-53.5921,-35.373,0
0,1,3,6,4.6324,4.6682,0,-53.5921,-40.0054,0
0,1,4,6,4.6324,4.6683,0,-48.9239,-40.0054,0
0,1,5,6,4.6324,4.6682,0,-44.2556,-40.0054,0
0,1,5,7,4.6324,4.6682,0,-44.2556,-35.373,0
0,1,5,8,4.6323,4.6682,0,-44.2556,-30.7407,0
0,1,4,8,4.6323,4.6683,0,-48.9239,-30.7407,0
0,0,5,7,4.6324,4.6682,0,-44.2556,-35.373,0
0,1,4,8,4.6323,4.6683,0,-48.9239,-30.7407,0
0,1,4,7,4.6324,4.6683,0,-48.9239,-35.373,0
0,1,4,6,4.6324,4.6683,0,-48.9239,-40.0054,0
0,1,5,6,4.6324,4.6682,0,-44.2556,-40.0054,0
0,1,6,6,4.6324,4.6682,0,-39.5874,-40.0054,0
0,1,6,7,4.6324,4.6682,0,-39.5874,-35.373,0
0,1,6,8,4.6323,4.6682,0,-39.5874,-30.7407,0
0,1,5,8,4.6323,4.6682,0,-44.2556,-30.7407,0
0,0,6,7,4.6324,4.6682,0,-39.5874,-35.373,0
0,1,5,8,4.6323,4.6682,0,-44.2556,-30.7407,0
0,1,5,7,4.6324,4.6682,0,-44.2556,-35.373,0
0,1,5,6,4.6324,4.6682,0,-44.2556,-40.0054,0
0,1,6,6,4.6324,4.6682,0,-39.5874,-40.0054,0
0,1,7,6,4.6324,4.6683,0,-34.9192,-40.0054,0
0,1,7,7,4.6324,4.6683,0,-34.9192,-35.373,0
0,1,7,8,4.6323,4.6683,0,-34.9192,-30.7407,0
0,1,6,8,4.6323,4.6682,0,-39.5874,-30.7407,0
0,0,7,7,4.6324,4.6683,0,-34.9192,-35.373,0
0,1,6,8,4.6323,4.6682,0,-39.5874,-30.7407,0
0,1,6,7,4.6324,4.6682,0,-39.5874,-35.373,0
0,1,6,6,4.6324,4.6682,0,-39.5874,-40.0054,0
0,1,7,6,4.6324,4.6683,0,-34.9192,-40.0054,0
0,1,8,6,4.6324,4.6682,0,-30.2509,-40.0054,0
0,1,8,7,4.6324,4.6682,0,-30.2509,-35.373,0
0,1,8,8,4.6323,4.6682,0,-30.2509,-30.7407,0
0,1,7,8,4.6323,4.6683,0,-34.9192,-30.7407,0
0,0,8,7,4.6324,4.6682,0,-30.2509,-35.373,0
0,1,7,8,4.6323,4.6683,0,-34.9192,-30.7407,0
0,1,7,7,4.6324,4.6683,0,-34.9192,-35.373,0
0,1,7,6,4.6324,4.6683,0,-34.9192,-40.0054,0
0,1,8,6,4.6324,4.6682,0,-30.2509,-40.0054,0
0,1,9,6,4.6324,4.6683,0,-25.5826,-40.0054,0
0,1,9,7,4.6324,4.6683,0,-25.5826,-35.373,0
0,1,9,8,4.6323,4.6683,0,-25.5826,-30.7407,0
0,1,8,8,4.6323,4.6682,0,-30.2509,-30.7407,0
0,0,9,7,4.6324,4.6683,0,-25.5826,-35.373,0
0,1,8,8,4.6323,4.6682,0,-30.2509,-30.7407,0
0,1,8,7,4.6324,4.6682,0,-30.2509,-35.373,0
0,1,8,6,4.6324,4.6682,0,-30.2509,-40.0054,0
0,1,9,6,4.6324,4.6683,0,-25.5826,-40.0054,0
0,1,10,6,4.6324,4.6682,0,-20.9144,-40.0054,0
0,1,10,7,4.6324,4.6682,0,-20.9144,-35.373,0
0,1,10,8,4.6323,4.6682,0,-20.9144,-30.7407,0
0,1,9,8,4.6323,4.6683,0,-25.5826,-30.7407,0
0,0,10,7,4.6324,4.6682,0,-20.9144,-35.373,0
0,1,9,8,4.6323,4.6683,0,-25.5826,-30.7407,0
0,1,9,7,4.6324,4.6683,0,-25.5826,-35.373,0
0,1,9,6,4.6324,4.6683,0,-25.5826,-40.0054,0
0,1,10,6,4.6324,4.6682,0,-20.9144,-40.0054,0
0,1,11,6,4.6324,4.6683,0,-16.2461,-40.0054,0
0,1,11,7,4.6324,4.6683,0,-16.2461,-35.373,0
0,1,11,8,4.6323,4.6683,0,-16.2461,-30.7407,0
0,1,10,8,4.6323,4.6682,0,-20.9144,-30.7407,0
0,0,11,7,4.6324,4.6683,0,-16.2461,-35.373,0
0,1,10,8,4.6323,4.6682,0,-20.9144,-30.7407,0
0,1,10,7,4.6324,4.6682,0,-20.9144,-35.373,0
0,1,10,6,4.6324,4.6682,0,-20.9144,-40.0054,0
0,1,11,6,4.6324,4.6683,0,-16.2461,-40.0054,0
0,1,12,6,4.6324,4.66821,0,-11.5779,-40.0054,0
0,1,12,7,4.6324,4.66821,0,-11.5779,-35.373,0
0,1,12,8,4.6323,4.66821,0,-11.5779,-30.7407,0
0,1,11,8,4.6323,4.6683,0,-16.2461,-30.7407,0
0,0,12,7,4.6324,4.66821,0,-11.5779,-35.373,0
0,1,11,8,4.6323,4.6683,0,-16.2461,-30.7407,0
0,1,11,7,4.6324,4.6683,0,-16.2461,-35.373,0
0,1,11,6,4.6324,4.6683,0,-16.2461,-40.0054,0
0,1,12,6,4.6324,4.66821,0,-11.5779,-40.0054,0
0,1,13,6,4.6324,4.66824,0,-6.90967,-40.0054,0
0,1,13,7,4.6324,4.66824,0,-6.90967,-35.373,0
0,1,13,8,4.6323,4.66824,0,-6.90967,-30.7407,0
0,1,12,8,4.6323,4.66821,0,-11.5779,-30.7407,0
0,0,13,7,4.6324,4.66824,0,-6.90967,-35.373,0
0,1,12,8,4.6323,4.66821,0,-11.5779,-30.7407,0
0,1,12,7,4.6324,4.66821,0,-11.5779,-35.373,0
0,1,12,6,4.6324,4.66821,0,-11.5779,-40.0054,0
0,1,13,6,4.6324,4.66824,0,-6.90967,-40.0054,0
0,1,14,6,4.6324,4.66824,0,-2.24143,-40.0054,0
0,1,14,7,4.6324,4.66824,0,-2.24143,-35.373,0
0,1,14,8,4.6323,4.66824,0,-2.24143,-30.7407,0
0,1,13,8,4.6323,4.66824,0,-6.90967,-30.7407,0
0,0,14,7,4.6324,4.66824,0,-2.24143,-35.373,0
0,1,13,8,4.6323,4.66824,0,-6.90967,-30.7407,0
0,1,13,7,4.6324,4.66824,0,-6.90967,-35.373,0
0,1,13,6,4.6324,4.66824,0,-6.90967,-40.0054,0
0,1,14,6,4.6324,4.66824,0,-2.24143,-40.0054,0
0,1,15,6,4.6324,4.66825,0,2.42682,-40.0054,0
0,1,15,7,4.6324,4.66825,0,2.42682,-35.373,0
0,1,15,8,4.6323,4.66825,0,2.42682,-30.7407,0
0,1,14,8,4.6323,4.66824,0,-2.24143,-30.7407,0
0,0,15,7,4.6324,4.66825,0,2.42682,-35.373,0
0,1,14,8,4.6323,4.66824,0,-2.24143,-30.7407,0
0,1,14,7,4.6324,4.66824,0,-2.24143,-35.373,0
0,1,14,6,4.6324,4.66824,0,-2.24143,-40.0054,0
0,1,15,6,4.6324,4.66825,0,2.42682,-40.0054,0
0,1,16,6,4.6324,4.66824,0,7.09506,-40.0054,0
0,1,16,7,4.6324,4.66824,0,7.09506,-35.373,0
0,1,16,8,4.6323,4.66824,0,7.09506,-30.7407,0
0,1,15,8,4.6323,4.66825,0,2.42682,-30.7407,0
0,0,16,7,4.6324,4.66824,0,7.09506,-35.373,0
0,1,15,8,4.6323,4.66825,0,2.42682,-30.7407,0
0,1,15,7,4.6324,4.66825,0,2.42682,-35.373,0
0,1,15,6,4.6324,4.66825,0,2.42682,-40.0054,0
0,1,16,6,4.6324,4.66824,0,7.09506,-40.0054,0
0,1,17,6,4.6324,4.66822,0,11.7633,-40.0054,0
0,1,17,7,4.6324,4.66822,0,11.7633,-35.373,0
0,1,17,8,4.6323,4.66822,0,11.7633,-30.7407,0
0,1,16,8,4.6323,4.66824,0,7.09506,-30.7407,0
0,0,17,7,4.6324,4.66822,0,11.7633,-35.373,0
0,1,16,8,4.6323,4.66824,0,7.09506,-30.7407,0
0,1,16,7,4.6324,4.66824,0,7.09506,-35.373,0
0,1,16,6,4.6324,4.66824,0,7.09506,-40.0054,0
0,1,17,6,4.6324,4.66822,0,11.7633,-40.0054,0
0,1,18,6,4.6324,4.6683,0,16.4315,-40.0054,0
0,1,18,7,4.6324,4.6683,0,16.4315,-35.373,0
0,1,18,8,4.6323,4.6683,0,16.4315,-30.7407,0
0,1,17,8,4.6323,4.66822,0,11.7633,-30.7407,0
0,0,18,7,4.6324,4.6683,0,16.4315,-35.373,0
0,1,17,8,4.6323,4.66822,0,11.7633,-30.7407,0
0,1,17,7,4.6324,4.66822,0,11.7633,-35.373,0
0,1,17,6,4.6324,4.66822,0,11.7633,-40.0054,0
0,1,18,6,4.6324,4.6683,0,16.4315,-40.0054,0
0,1,19,6,4.6324,4.6682,0,21.0998,-40.0054,0
0,1,19,7,4.6324,4.6682,0,21.0998,-35.373,0
0,1,19,8,4.6323,4.6682,0,21.0998,-30.7407,0
0,1,18,8,4.6323,4.6683,0,16.4315,-30.7407,0
